,T_in,P_in,M_in,P_out,Power_Output,T_out
5307,160.07182257956424,14565540.880855855,104.91551932256733,11796245.5,1.23557693,141.434772
5308,117.18727738919212,18409071.992913388,88.76192326336144,17957680.3,0.0922140869,115.263536
5309,66.04073366764774,24897535.859775905,85.0296204546388,8738987.0,1.65995096,35.7721935
5310,138.95875819396133,23826534.460854895,77.74500715583146,20017929.3,0.620863564,125.491163
5311,301.99908466534674,27964339.148153964,136.32965923687317,11775149.4,9.32855863,217.912752
5312,58.077578376799025,24470273.131216567,69.27613112862996,22084875.4,0.178830431,55.3352079
5313,249.1875887525137,18806762.227971457,61.44428172369101,11057366.6,2.36140847,199.320318
5314,191.1519837353665,9592632.428851277,70.2153302998799,8063793.15,0.812379206,175.971244
5315,354.258001049115,27540108.75299775,76.8931222091625,11908097.9,5.80374959,269.552695
5316,527.4371667532173,26073321.086463083,86.84336393742791,17378031.2,4.50631832,479.802788
5317,511.066823541351,17389327.656073842,63.85212216772575,10743844.8,3.76502445,456.644548
5318,60.2675201589328,27306195.336038794,116.7842810843895,23862934.6,0.427180254,56.6236589
5319,466.3747274715376,22056489.144684102,106.69682394534101,10718554.5,8.63187246,387.871542
5320,358.77190706894805,16418465.468700694,140.52756309569946,10942364.4,5.4642332,317.601044
5321,156.6672572572315,22140202.669796307,50.944895627200616,17487154.6,0.612060847,136.658871
5322,420.70990671800155,29865456.11888002,145.4948049819386,17742987.2,8.10769899,363.994809
5323,137.597625143541,27811428.681372646,104.22477815247103,14476288.1,2.74395561,90.3986763
5324,176.35291669746314,26915147.09104182,134.7677738375321,7719995.56,7.87960814,72.300482
5325,399.8607647449791,27907613.66394163,59.876123954649515,13011797.2,4.55677038,319.753561
5326,302.24764883684793,25913127.6830392,73.52008825261908,11634711.2,4.70725666,224.29119
5327,88.36250514261522,27015118.56136591,90.70108918398981,22416717.3,0.537329166,80.3370508
5328,194.97971886701126,23437319.92030446,56.356724838861695,17186829.9,1.05652087,166.852827
5329,41.93754212552423,28506232.532723334,98.16786853739276,21594963.7,0.65262107,36.5984653
5330,391.5020522665303,10043137.986613378,69.34189280243784,7528560.21,2.0635292,362.202613
5331,362.9727254908726,28560869.819978252,91.01863855886464,18149816.4,3.97676326,315.406967
5332,338.818328279216,14499349.634364462,155.1632678684147,11772225.7,3.04658619,317.81698
5333,179.5449563627827,20019575.960287787,55.704028463438355,10045803.0,2.0847583,119.025272
5334,197.58121475675978,27713601.784459632,132.56238843110611,25839133.2,0.590426443,191.331268
5335,161.70360488831037,23510534.939200334,139.79209989877222,13093411.7,3.99342822,112.295435
5336,270.66160017085804,22868645.795240384,129.1991423667492,21282783.2,0.755053923,263.502171
5337,405.46648259427485,22945418.37261922,107.0248391880325,18316328.2,2.58416668,380.952043
5338,382.8868421471709,16347643.310186068,119.76023711047651,14176139.3,1.76323522,367.844441
5339,384.5282793302042,29052119.212236613,55.54629904104048,13941636.4,3.9635533,307.915212
5340,470.5852735758802,22405056.87535228,116.60259208894634,10954186.6,9.42525041,392.401134
5341,172.55648102102114,28449837.619160846,100.65034889159193,19076439.7,2.12499125,139.341388
5342,278.9952214657674,29377302.371351887,93.25768957695247,15665296.4,4.48940451,217.880428
5343,174.5227159300356,11507965.794547534,142.36625537145008,7627798.51,3.51693447,139.086957
5344,267.19129229289956,24543748.63710502,86.17839647977264,18348961.1,1.95265528,238.655458
5345,84.11995175261958,20753605.417436518,141.7981627963946,15418922.6,1.14638295,69.4439247
5346,180.3592838030431,23073387.057810158,87.31969485525102,18708948.0,1.05548669,161.725477
5347,270.26952560100375,28298067.53708565,65.22950423242565,17556667.4,2.37686202,223.812547
5348,325.8502413068221,25334303.443712067,88.0416071480588,12789443.9,5.17874359,257.625952
5349,344.6411168531475,27842415.202626955,88.48299285233043,10827252.1,7.26983974,250.617309
5350,524.6970367440515,29510149.407574244,158.46222735555898,15469227.9,12.7486399,449.960514
5351,527.8701304461941,11601692.83259565,140.2355092059854,9760479.43,3.11092961,507.996613
5352,414.9115116614556,17185687.534837432,135.82953741426002,14875003.0,2.14451035,399.270025
5353,227.51483206229767,29076839.719325103,63.205418022192106,9216908.85,4.3472849,124.691536
5354,391.85578887339614,8835591.429537669,120.47067492421189,8475188.65,0.531345851,387.56522
5355,468.67181418652814,15360395.155445505,110.39400640023754,14624986.9,0.650830599,463.141717
5356,478.5361537448757,25861659.814517006,121.88388802381012,22438680.5,2.12561946,462.090269
5357,361.57060117240496,16582920.300789073,130.51039874658923,11374872.0,4.75520975,323.121641
5358,230.64265672508358,26854664.500968475,74.63003128262183,20872686.4,1.31072587,206.848871
5359,323.7318736470448,28963076.353690702,146.13373168895777,18219091.0,5.97272747,276.50459
5360,134.6091083169643,13457788.385595676,118.00669449263212,8118552.26,2.85929263,92.1464713
5361,510.1513011092716,29168624.07891021,128.6518890132358,22350428.7,4.371035,478.76688
5362,521.9490743040435,13972435.526226617,79.26957356819389,10749106.7,2.63232017,491.876613
5363,350.2417928905059,10972917.459367804,82.727726665635,9763308.43,0.942644243,338.515485
5364,119.08397530264234,26897251.92413927,102.91160362247152,14223815.2,2.30014115,78.2414627
5365,79.34888194782692,29739572.020014968,132.0226909542477,10315090.2,3.17631293,43.0146057
5366,189.57108848484395,20690746.320478752,140.1052218970393,20044822.3,0.277737893,186.659394
5367,525.9430803280936,21495434.850228954,130.6564527666862,10057208.2,12.1130869,440.147972
5368,244.4014897856015,22476090.88918023,143.25433448799652,14274937.6,4.63160484,201.268562
5369,464.5570080286057,26121688.032787327,129.73431782108764,12301374.9,10.9185784,382.149252
5370,75.22989956812128,21481106.44042592,82.95504697877857,16814594.0,0.516344208,65.4100815
5371,519.1636484312776,28090958.778383095,103.26022229351264,20085307.4,4.43086686,479.648845
5372,404.6533675320176,26497322.77802127,144.65638867137892,24710480.0,1.10903698,396.92164
5373,431.68230683517123,23402773.717964448,95.42811046779157,18005434.2,2.79560909,402.688556
5374,406.5440168270962,14918718.40994962,80.30465653305211,12121104.0,1.78222982,384.502363
5375,522.644619080501,20046400.75364813,155.1269043093181,16385499.8,4.02667347,498.977917
5376,207.10336013176135,23452035.36652205,75.39684099995631,11322048.3,3.27671328,141.44187
5377,228.68668658743024,26331387.375636894,142.52249352924258,19626738.6,2.87934381,201.014038
5378,499.12774123416455,28412879.048564587,156.04572793861524,24225674.9,3.16183283,480.348112
5379,182.17338037595695,26837937.145787068,63.38924915864972,17261102.2,1.54255524,143.973626
5380,337.7834807459975,16715405.335695082,65.23721124424215,7688250.88,4.46884559,262.545871
5381,432.12376806076884,20985218.66478587,108.80491809799463,17817088.0,2.00856932,413.989316
5382,366.0974655249286,22834506.921927765,102.28674201004802,12109032.3,6.13780738,301.152581
5383,32.222356401781184,19687313.717838164,103.8796818218998,9430379.55,1.05543815,22.243745
5384,356.8878671131493,22965344.592986315,72.96865152429702,20975849.0,0.657032161,347.260501
5385,162.4612703103928,25149913.48345233,76.4845438009236,20676004.6,0.785896302,146.13604
5386,55.693813273750585,29720128.710574117,120.16759439866699,21737980.1,0.980378759,48.1679147
5387,411.9775141192701,12362400.74372843,92.99443149851088,10242422.8,1.88876495,392.133156
5388,80.73363198524243,12560240.334501695,102.02347730566123,7454274.74,1.64036376,41.9261424
5389,87.24498140015181,25286389.6747381,148.44769597675653,24385806.5,0.174466122,85.6416872
5390,71.35385940465466,26812386.149168223,135.47174301717638,26600930.4,0.0324380193,71.0906697
5391,164.7213136209117,24448264.727100175,88.91547921739601,20373270.0,0.864713986,149.294216
5392,296.2688428182252,13810570.366589166,80.66938247860918,9366286.66,2.64372147,259.067894
5393,219.36393824962002,27669399.00176696,113.38338069464528,19783376.2,2.50670914,188.342861
5394,451.20304104748374,28178612.841978144,128.75478413272333,23849607.9,2.52960373,432.206289
5395,43.513154432100905,29402337.6657845,96.37606039441431,8587222.43,1.98797402,23.7639013
5396,332.0379678544402,26990320.02705558,76.24996460642753,25723461.4,0.349466367,326.98366
5397,134.53017925942086,27619448.94532163,147.05004451216155,23625706.2,1.02897097,123.635948
5398,450.56669165085987,22620696.226410158,125.77662247664064,21548092.2,0.722311105,445.043236
5399,292.184220099533,19639617.513551638,133.62708891438967,9647006.14,7.55619611,224.238708
5400,56.342301595544555,23421133.646736443,155.92563202340142,13184970.4,1.77912211,42.2318713
5401,268.47834916802844,14769571.552439868,63.713991478133465,11074576.8,1.46027934,241.035954
5402,71.76486939947537,27159028.262214616,151.34714384429162,18763120.2,1.47639346,59.8246562
5403,316.6745927768141,24184071.853328746,158.87200665910723,23071141.4,0.686588885,311.790922
5404,119.75182793278387,15924160.329637183,123.68702314567386,8017973.67,3.38981782,64.2912044
5405,304.51936055714935,14744237.411914047,59.21622095823869,8350798.15,2.83301373,250.311882
5406,308.86309664341144,25744664.971188314,52.89065537266917,9350078.75,4.24738142,211.558292
5407,224.55192090090148,20811545.514624014,56.40065381536791,8163818.57,3.32478808,140.561441
5408,366.6678355646527,26967554.72226224,52.119221093638195,25236670.7,0.353656849,359.514722
5409,348.43334737284886,21269213.310387723,95.02821394963972,9713428.82,6.68019292,270.558399
5410,485.70611184977474,17471898.44513973,138.02910297114013,12415937.0,5.64741227,447.359116
5411,166.80283756199478,23227383.934527226,59.82368574853215,21793682.5,0.211269427,161.310099
5412,369.3065498267129,22737324.678198174,78.43015460808573,17314563.2,2.12568155,340.521382
5413,38.23594018970243,23265506.31561039,89.33531368029438,19736910.4,0.308152964,35.2606498
5414,429.67728476793246,23366572.472861722,136.14345704987915,22480485.2,0.602771669,425.334456
5415,360.17759224929114,21004738.371873822,141.1656162803274,10359898.0,9.25272831,288.962686
5416,422.72658989126035,28276434.50322296,61.739144408824906,12402066.8,5.25888433,335.202669
5417,83.1962830878537,29602747.996429786,112.46033460828224,18608566.0,1.50560425,65.8475829
5418,82.32409215302255,11404147.206586659,53.07826224417505,8785872.8,0.485224869,61.9582852
5419,157.36844289215986,22503293.796609193,105.14599315118363,16674623.2,1.58889851,132.006055
5420,367.74381833068355,22765791.62004012,95.14897395973429,10197024.6,7.1147825,286.601623
5421,122.16668606380883,29695890.42083241,129.4099556571677,22718790.9,1.40024249,105.895348
5422,63.78859522854122,25356109.661300052,70.73592895616638,25313697.5,0.00330404629,63.7386717
5423,428.6885209273259,24554318.169533823,116.65210174906903,10294156.5,10.5186146,337.109992
5424,108.38013663738896,22515113.436176196,81.10069305897972,15550536.5,1.03034512,84.4271884
5425,76.92612905571487,22195565.952003438,112.58278210021793,15273947.1,1.04937412,61.8229026
5426,304.40182818875735,16893263.281805016,110.51983003087115,11945755.4,3.28965966,270.32612
5427,471.1544948543141,19238978.955165785,153.44352449333576,16633085.3,2.68008557,454.639499
5428,217.2013058833666,26886949.90924843,83.19995425738736,15183119.5,2.99041985,164.855383
5429,306.73612909315915,12320112.427159578,156.11069838791403,10255190.8,2.5375116,288.867961
5430,215.8494663776334,27488452.955992073,87.58989249484355,20068091.7,1.79867345,186.872644
5431,296.5142937564831,19634619.714303218,104.6285406968285,9559670.27,6.04955528,227.572184
5432,37.64594428313684,29445407.467675112,100.81037701709404,22736369.1,0.633688786,32.973075
5433,364.88385695283785,25564876.65027632,151.99438410557343,24673945.5,0.550648878,361.0622
5434,75.58609102284552,23855292.565668188,100.03493773658411,18670198.3,0.652223076,66.4182065
5435,140.44082392908342,20480127.954401918,73.8148116800006,7640032.88,2.99247583,60.660782
5436,50.17294716903852,9760118.787592512,101.45038515554779,9385672.16,0.092109784,47.6954729
5437,345.2194205048869,29532657.74072287,59.927349033215094,7403654.48,6.85783322,211.971337
5438,498.6294166398403,29774458.058820743,76.9915894500752,26230506.3,1.24821937,483.645558
5439,433.85614612947586,20428251.692641657,90.17051373295456,16575638.6,2.11876363,410.791492
5440,198.0604478161231,26866711.346294373,146.01752985587598,15695674.2,4.58184866,150.145046
5441,336.21410602243935,27864627.920557577,120.08082172637377,18095499.3,4.72333396,291.769231
5442,95.27482602397089,11746420.791217865,57.710003651244776,8890650.18,0.630406729,72.8120524
5443,156.23905839163683,15289523.506650547,128.93340385831488,7739197.25,4.48642823,98.2857055
5444,395.4872991313205,12693935.351004321,65.33626244495065,10387115.4,1.37413652,374.582507
5445,233.42040273849062,14467857.758078568,97.40425247364665,10787563.1,2.06833309,206.183438
5446,60.74892771994745,28848764.395209253,148.85468459676173,19360551.5,1.50271208,50.3871942
5447,440.2584412973551,27922835.190339256,112.37004846317402,7859241.38,14.4605018,308.993159
5448,458.56896565735207,29146391.648224734,148.11603515669626,20689619.3,5.92379491,419.786347
5449,385.2023385678217,26400607.91529912,80.97954753794552,14182511.0,4.95777436,320.087489
5450,409.5054809384793,27535545.025294147,55.2907332083509,14141162.0,3.78487627,338.58363
5451,140.0276054440656,22676918.13972055,80.96269057697889,11858965.8,2.21220914,88.3728782
5452,133.42395847946239,13584617.93111867,65.49944465075666,8899824.74,1.32928221,97.6975833
5453,353.93639418891877,13913776.751808025,150.1148790443185,13457470.4,0.495666832,350.497061
5454,297.17700796541334,19060748.459889747,120.83343371050856,15435058.0,2.18263721,276.113751
5455,446.2537429698215,28726101.638331987,110.46220478353092,25495019.9,1.55164269,432.655136
5456,33.412908539217334,21940311.89604476,131.20632018182994,18502605.3,0.434333226,30.6332141
5457,267.5161467229632,20064310.484063856,111.47597467499858,14891083.0,2.60276417,238.485322
5458,53.276103232330385,25901545.28973644,90.54406152628624,8213148.78,1.73381682,29.6916695
5459,65.71438415200275,19580991.004865814,151.9322709542691,8714309.37,2.23499982,37.352159
5460,259.8612769729185,21435252.928483807,54.267328863243826,16626491.1,1.06024942,235.114444
5461,67.69498976800784,29122629.550473347,111.55009001502651,27712461.0,0.169805975,66.1848362
5462,130.9889490651001,17713429.60128596,131.28106902648506,15329122.7,0.86985484,118.965555
5463,286.0691781680917,20368376.375904948,122.95483099935527,16520516.4,2.14186028,265.246134
5464,301.2358147530828,13411409.779269524,134.04037610888759,8607653.1,5.04789267,258.913136
5465,373.5467025941396,27613168.64636333,155.02179094315665,14863390.7,9.25034431,308.99427
5466,263.05877482502285,19421267.776977178,121.24638832375369,14642370.9,2.65720742,235.667713
5467,272.71856807730353,27098868.088880297,63.33802348554728,20750019.5,1.34247097,246.364204
5468,481.00893062785445,29706227.648446422,78.64052636793514,20238397.7,3.63487766,437.006792
5469,310.7687054456144,24429126.834704053,98.23947740616109,23509837.4,0.341431873,306.807667
5470,304.08042026022594,24682227.464126773,132.5389393254373,11228377.1,8.41155811,227.436016
5471,525.5430399135855,19860590.271249685,139.50093378740314,18255426.0,1.53913048,515.545443
5472,315.67239964837233,23103530.149130657,95.54875648487011,15613041.9,3.2666222,276.139899
5473,447.23726791366425,29979296.17731384,129.26533285768147,26322457.4,1.98514656,432.392128
5474,175.53663073958356,20332899.565694224,95.92074615274828,16231608.7,1.23019867,155.396908
5475,460.25392794059854,17348181.251869928,107.331058223,7605506.83,9.69982539,372.921299
5476,171.3640715165077,25309143.070977293,124.15516329048191,20285930.8,1.50211037,152.45979
5477,151.14144823847533,17754650.025056623,74.6847585434959,12729962.7,1.25266563,122.354745
5478,388.5081023519619,29388513.10432965,85.98205437596098,22074280.0,2.55686967,357.531567
5479,144.7637767258612,28206011.75254348,113.23304010262929,19051586.0,2.00110437,115.663734
5480,250.0474750534433,23317764.053378332,143.63851166465983,7549281.72,10.7604713,147.825929
5481,142.3271704593602,19888994.958465293,60.32715053635355,12248252.5,1.32783266,101.990926
5482,496.681661985794,14885081.910948338,74.47567957657014,7476092.3,6.01325823,421.52313
5483,492.31997739194827,16732880.079481754,143.04068592674994,13031187.8,4.36377427,463.978058
5484,184.49284351390838,14939634.109939573,124.64791028903795,9415029.05,3.44317814,143.60638
5485,197.03953093860315,28974966.08113833,155.8287002609647,15030398.7,5.79680208,139.427412
5486,201.71254480476387,28361953.28702327,109.14618449737988,24123204.6,1.12200002,187.210924
5487,273.67227461200906,25581740.722261112,132.18433434876073,18633777.6,3.30982129,242.445693
5488,420.45295811820574,20770454.4025779,147.70945939267534,17031217.0,3.22784716,398.7114
5489,261.5094481833755,29286371.944220427,62.388484725798335,24136212.2,0.939746517,242.623435
5490,363.8900780019788,18466443.845412314,83.9998262331924,18011736.9,0.211940881,361.247409
5491,174.258162032577,19196368.730697818,75.83163558918821,18549178.9,0.152950184,171.161812
5492,507.07840727664706,18847268.004935008,127.21494350725507,12746062.2,6.12655965,462.490892
5493,184.85517273583224,21652427.320742168,106.28760381784706,15535973.2,2.04670298,155.034151
5494,411.8552434616567,21263208.429839738,144.52392224231016,14988741.2,5.38680769,374.19
5495,192.53816623957772,26785099.64862177,88.35231652907818,15136269.7,2.85521286,142.183174
5496,507.2492087349759,29770035.639892127,153.1914316343582,10110447.6,19.1378346,387.877825
5497,294.95712015216327,19156972.286158815,77.98459268693057,19111964.9,0.0160507077,294.718772
5498,491.54714964458276,29180448.097394865,53.66243994631925,26803864.4,0.579546508,481.528788
5499,51.23019044006747,18016877.168440163,85.56867987262973,14791194.8,0.317295554,46.2675517
5500,208.22673816137478,24143929.494526993,102.86052027426469,17769450.1,2.01018212,179.964372
5501,297.31142840760896,28052604.326829776,88.21892394396087,19005531.8,2.86401977,258.308186
5502,224.14436375661018,21316398.114020944,65.70869171520752,8335639.9,3.86891091,139.791238
5503,298.11908205233857,11751198.6429834,126.33480184729969,10337468.5,1.41826691,285.701226
5504,247.31661510375835,19491041.213237613,78.30221298847111,15360806.2,1.39026414,224.413116
5505,521.7269708991716,15674410.170867866,61.26569525272221,9679173.44,3.66418499,467.107134
5506,463.5216831491153,23326861.88557473,91.73192269480339,9259639.2,9.26430687,364.538533
5507,277.490164679264,23242743.774097875,131.542464171063,19594578.4,1.83355404,260.484169
5508,208.74815981931468,28149516.27736271,136.4057316876511,8038391.03,9.35743712,99.5969408
5509,110.4252323655749,27787583.663274158,141.2430281149292,11684439.2,3.76083231,60.1995216
5510,443.8327564598835,26094788.992700003,99.18289571064457,24362053.3,0.800149533,436.016331
5511,171.82987496132554,19404210.96002603,94.57810823402541,11587389.7,2.6257054,126.491188
5512,291.1408909519044,19341563.671337023,64.78597953517746,17861367.3,0.442516565,283.138074
5513,313.2719759340987,16973582.711553983,89.62558061046641,11126195.0,3.28883578,271.740511
5514,249.81161333187768,27628344.86592469,110.75318786874638,14814601.3,4.83854507,190.817603
5515,294.0670701923824,16648556.049879389,153.17076829359843,13227495.3,2.99562103,271.411201
5516,220.50544919349102,23030246.966209017,135.41283913052948,21755469.1,0.537642111,215.104389
5517,348.9498091837989,23851086.275135268,63.97650377294654,13860996.2,3.20376049,293.465702
5518,503.85983316283347,10778310.255118243,135.98202939270206,8828580.37,3.35886389,481.44847
5519,240.9410990628074,29655728.76868357,94.71186844939326,16689654.2,3.72365885,187.02632
5520,333.2983797735726,16468244.974221703,96.04519703840447,8096721.78,6.00205942,264.417919
5521,172.06587184318303,13806442.776365899,152.74329577160927,8466028.17,4.28605031,129.534618
5522,454.2975912341106,28353310.618785683,154.56632535922307,15122485.1,10.8551705,385.001574
5523,316.55717266302247,13671273.350417448,123.16508875587101,13549457.4,0.101537014,315.658128
5524,286.9505261007465,16248562.4428008,121.97735205399175,14845059.3,0.937296811,278.008846
5525,260.880198426101,23490404.7720124,68.78855763625806,11615064.0,3.50521603,194.206829
5526,285.57230437336966,18653446.83758805,131.1284373158851,15146743.1,2.27357061,264.97836
5527,490.36809943797795,13881127.463200614,71.57680570104309,8272063.43,4.37411528,433.571846
5528,192.925571218137,22255145.051182464,78.182492434539,13840373.2,2.17740104,150.131698
5529,214.3933225775918,17315273.095940508,100.43054077499372,9447970.48,3.9257698,159.606851
5530,294.44205879420457,25976929.363205977,144.93983758372033,14902321.1,6.51231316,239.626743
5531,416.7937855225759,21456496.37532577,63.56987162993141,16688391.9,1.73816953,389.398783
5532,55.27130963329553,22594910.346785262,59.97965096155293,18841548.5,0.246475564,50.6327039
5533,115.67977589166189,29628640.57459029,79.31730273783262,26499065.7,0.360336057,109.330068
5534,330.9117003754475,26343902.639917564,140.34335695023495,11937491.5,9.5420735,252.136947
5535,83.71852292376249,26598879.040559355,117.780013636314,15457545.0,1.7088083,61.9526727
5536,462.09120407922177,27656526.65696893,100.24242291319166,21415928.1,3.03463464,432.959816
5537,391.7958188307939,25075540.276941847,98.81104204605342,24236183.9,0.361659597,388.058195
5538,321.01656167597207,24402092.393381473,78.77659647464279,13871553.8,3.84365811,264.418602
5539,417.48160042937474,22997825.83111116,138.48005291931128,19708786.5,2.36053575,400.454403
5540,100.84438398157003,29688395.86381743,56.90455995381446,25775308.5,0.294343792,94.0354095
5541,203.8526492082349,21735447.270493127,126.48540702887418,21321556.7,0.160832674,202.058185
5542,502.4558445958995,24566836.781062063,132.99240165979188,12648279.9,10.5547074,427.598822
5543,108.81411449184019,17854281.611820824,136.93333836390042,15019705.8,0.897133849,95.8219921
5544,189.0858415058129,27885935.641167875,61.13308674465107,16708821.6,1.75806785,144.438307
5545,254.16168465296388,20976343.652065694,81.53062906097396,20950934.7,0.00775652913,254.042292
5546,111.56076973146602,26813851.086957216,67.40545277601726,21058940.8,0.602716001,97.4278032
5547,146.99009931979595,9683828.876862772,130.9108608189564,9224422.8,0.366644436,142.816341
5548,415.2686578951785,20436015.26785951,157.24066132926112,11256759.8,9.77325867,352.339937
5549,167.33528695734194,23780680.941810764,90.60158518465113,13907408.3,2.46615563,121.494855
5550,321.8710841059857,28223808.07840907,104.5498255460293,27216930.2,0.355211833,318.080351
5551,95.79939756774246,17485912.76529564,121.59704250225354,10544834.8,1.8939006,60.7924911
5552,276.65664739324484,13730961.466570891,139.8239172207651,13398267.4,0.288094821,274.264843
5553,221.2542260831094,16265073.056922158,78.49677274221516,8509618.27,3.36416839,162.904945
5554,127.89279125132481,16229788.177982638,120.94541781207829,8728768.73,3.1982553,76.7900166
5555,61.91853102103693,29421614.4761241,134.39589828530586,26963261.0,0.345505245,59.5101342
5556,212.47630274678258,17406874.372425385,143.76294438112032,14847383.5,1.5512974,197.591577
5557,457.2570573049195,28656420.589628316,105.40219314124494,23251656.4,2.6082724,433.410471
5558,146.63091613865,20069286.26571327,147.61707398835802,7649355.2,6.17202209,67.2622213
5559,194.76155873079148,25062024.17419208,159.02251107403725,8237967.13,9.40172647,98.3433147
5560,58.21589289219483,22177084.33787395,77.69433481534665,11726533.6,0.940353415,41.5918822
5561,208.4584846793565,22603893.595193025,129.93708569792486,13535481.3,4.13906765,161.521835
5562,83.3202207265658,19779265.431662377,107.97520112613168,19765841.6,0.0021715281,83.285912
5563,226.80761560665601,27125699.846840266,122.83982524121444,11737595.7,6.45123114,150.320552
5564,226.27995253501885,17632009.706777636,109.77562172812492,13105193.7,2.27042317,198.476616
5565,291.93534934680923,10844122.804218538,121.0205403944289,9705170.45,1.16476426,281.289827
5566,495.0476344234824,29269638.1804613,133.5233468754314,25081064.8,2.61144857,476.879049
5567,102.330891795951,27831087.533853754,116.69638156879358,24442256.8,0.549146787,95.6980693
5568,80.06943624602059,17640612.144739613,156.61089292639835,15999259.1,0.421807724,74.8117514
5569,441.02129367894673,29223791.73224188,83.42469249693347,12338885.1,7.65118018,348.415816
5570,455.13826290840575,28331312.64384088,128.82753772571942,22039480.5,3.79397771,426.627089
5571,242.6953698327455,24600092.486707382,149.55775825928617,18445271.6,3.11317515,215.074769
5572,450.2499832567103,16136906.803374048,138.5425223493512,12368892.9,4.20757539,421.107567
5573,41.66800494602528,14360307.128036961,159.49923329261142,12275920.5,0.37690821,38.3921602
5574,456.60473388761017,21743206.07609465,117.28351956707337,14765638.2,5.19663627,413.673558
5575,378.8558818155864,23526147.241670042,63.95591612069095,23292938.8,0.066892263,377.773269
5576,229.98146289019363,21862543.22725404,159.54817028854953,7805595.78,10.3792834,137.610576
5577,330.6040595710541,28481293.48363048,56.03945776645996,7621397.64,5.95042902,204.51133
5578,61.270836956420226,25496243.18623054,142.7027109436863,24187544.7,0.202840268,59.7821145
5579,225.83045713899304,26239850.87797463,107.41613823194413,20314125.6,1.88313674,201.774512
5580,94.79364018632882,27828373.83040848,75.65486138372796,11100323.4,1.8321709,51.556775
5581,498.2451600211408,27245492.464174576,155.78233794460388,7891855.11,21.6174566,364.506555
5582,139.45871654583686,28574645.41263209,83.79206353558673,28088276.8,0.0694100995,138.250872
5583,250.1512248366488,24257875.832491312,62.07393848291859,23920038.7,0.0673291455,248.776842
5584,380.73283046917345,29485176.677849993,109.33928427025086,12631580.2,8.81751956,293.236781
5585,71.84193502575096,17894982.176851545,115.90708227090276,15282454.5,0.441917967,64.8554063
5586,482.8133133655183,22438504.04187084,141.1238056708931,19296330.3,2.61267663,465.419358
5587,180.95225689010383,21467761.94367549,75.47618711502015,15818422.6,1.32004812,153.632658
5588,509.60438070913426,21076742.968817092,121.5190256531278,9914563.55,10.9278724,425.448145
5589,255.20090621208604,9897575.293303067,101.22496898856703,8751299.09,0.994347773,243.822677
5590,199.16043288325656,22412925.64735653,144.1255281216491,14501635.5,3.79913772,159.558526
5591,130.318788428337,17016507.368608847,58.50869448513649,13490024.1,0.616728072,110.904213
5592,197.6185568693031,28486560.11684199,121.91180704854867,18355583.1,3.16792935,158.72194
5593,389.5545539178441,13851853.648566015,127.53272718269672,10469886.0,3.67440201,360.536615
5594,326.43492855962967,22287966.04898656,109.71708321481793,15859798.9,3.36184626,291.777055
5595,253.14023966968358,29205900.792435035,83.00789260070992,17023372.3,3.21130555,201.697081
5596,209.9442984999245,16495222.883083021,114.61614509401583,16337380.5,0.0759993433,209.038831
5597,218.86126688091662,18201555.072617978,107.1022142618174,11682033.3,3.16030656,177.938405
5598,419.4344820418014,24508120.79280594,70.01611216515433,22337040.1,0.727219036,409.106213
5599,515.8297303779393,25416753.7474509,70.91120765464393,15098399.8,4.58010508,455.77897
5600,327.4141204648,28907921.48101245,143.30794466498674,17975828.2,6.04577837,278.915032
5601,122.69263040674643,26314866.87336552,73.64430893410534,12988660.3,1.84747606,75.1858721
5602,273.2839043248098,21398028.19467245,117.00471822046339,17536741.2,1.87380452,253.619617
5603,491.83156720371346,14126780.902729247,87.52209467745664,13024444.4,0.879468948,482.583692
5604,211.96232577927427,29906699.804055285,96.83250094290173,12390668.9,4.96945624,133.543729
5605,508.03151859617407,16747053.397813823,90.39716259441764,9065250.08,6.67061236,439.671312
5606,344.09755326599515,29555836.56244341,56.53193574741336,15795699.7,3.20327205,279.984361
5607,184.2155732746674,25831455.55861448,112.13102692808054,21921679.8,1.08290676,169.798155
5608,86.07659478116304,25514761.63175394,106.07584180445629,8130264.8,2.6922146,35.5786135
5609,450.8277525612269,26631019.49894429,89.58028987631073,25470213.1,0.476217219,445.720091
5610,70.39097581842977,19305437.29047954,59.03426028419416,16853058.7,0.19485649,65.0187932
5611,123.25733158515685,22711013.83293563,122.0189644073144,10767164.0,3.28669959,68.4192442
5612,209.15725874418024,15324410.871824833,51.949074282803515,10929168.8,1.16428493,178.293741
5613,404.3741689868462,23200499.614015155,111.36202600116808,10582490.0,8.75591554,322.789849
5614,255.65612823420778,16872126.18342651,149.4413916185527,10004532.1,5.80476343,206.750294
5615,67.28122995956936,29138778.492379043,143.07764772214213,22511201.6,1.03561891,59.6715852
5616,148.12751121351948,27890153.610640038,109.88136327926847,14334538.6,3.16331017,97.2496817
5617,148.48478327821408,17266711.120670192,102.305209534956,12066715.5,1.82418652,117.589082
5618,66.58524254694959,16825437.8466031,122.58022709582002,9107384.48,1.44305733,40.5047147
5619,94.72042084194885,25350637.863991853,100.50115125187133,8817993.64,2.64173295,40.7298283
5620,141.75925589418307,24149346.439172924,88.30011084182496,9899333.25,3.17653001,71.7604453
5621,478.16690111625826,18542726.878155045,139.22036123364663,11958660.2,7.16531033,429.416722
5622,400.8291158947951,27743727.24329322,84.62172336853479,7589157.15,10.3197301,270.62148
